model_name,model_id,vocab_size,log2_vocab,BPB,bits_per_token,avg_bytes_per_token,perplexity,model_type,source_lang,target_lang,stars,quality_label,status,error_msg,eval_time_sec
Helsinki-NLP/opus-mt-fi-it,fi-it,59909,15.87,6.482981,16.0154,2.4704,66240.1496,translation,fi,it,3.3333333333333335,Good,success,,22.8
Helsinki-NLP/opus-mt-sv-bcl,sv-bcl,59911,15.871,4.846932,11.7129,2.4166,3356.9602,translation,sv,bcl,5.0,Gold Standard,success,,23.5
Helsinki-NLP/opus-mt-bcl-sv,bcl-sv,59911,15.871,5.168312,12.8481,2.4859,7373.4096,translation,bcl,sv,5.0,Gold Standard,success,,22.7
Helsinki-NLP/opus-mt-tc-big-fi-zls,tcbig-fi-zls,59931,15.871,5.008037,12.8407,2.564,7335.6721,translation,tcbig,zls,0.3333333333333333,Experimental,success,,30.2
Helsinki-NLP/opus-mt-tc-big-fi-zls,tc-big-fi-zls,59931,15.871,5.008037,12.8407,2.564,7335.6721,translation,tc,zls,0.6666666666666666,Experimental,success,,27.9
Helsinki-NLP/opus-mt-de-el,de-el,59951,15.871,5.819444,15.001,2.5777,32791.245,translation,de,el,4.166666666666667,High Quality,success,,21.8
Helsinki-NLP/opus-mt-es-war,es-war,59954,15.872,4.958424,11.6914,2.3579,3307.1093,translation,es,war,5.0,Gold Standard,success,,23.9
Helsinki-NLP/opus-mt-war-es,war-es,59954,15.872,5.083762,13.3118,2.6185,10168.433,translation,war,es,5.0,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-sla,tc-bible-big-deu_eng_fra_por_spa-sla,59956,15.872,3.542865,13.5143,3.8145,11700.9484,translation,tc,sla,5.0,Gold Standard,success,,25.8
Helsinki-NLP/opus-mt-tc-bible-big-deu_eng_fra_por_spa-sla,tcbig-bible_deu_eng_fra_por_spa-sla,59956,15.872,3.542865,13.5143,3.8145,11700.9484,translation,tcbig,sla,5.0,Gold Standard,success,,26.2
Helsinki-NLP/opus-mt-de-fi,de-fi,59971,15.872,5.930395,15.4477,2.6048,44689.8827,translation,de,fi,1.6666666666666667,Basic,success,,21.4
Helsinki-NLP/opus-mt-fr-lua,fr-lua,59980,15.872,5.270089,12.5461,2.3806,5980.7391,translation,fr,lua,5.0,Gold Standard,success,,23.2
Helsinki-NLP/opus-mt-lua-fr,lua-fr,59980,15.872,5.495385,12.598,2.2925,6199.6974,translation,lua,fr,5.0,Gold Standard,success,,23.3
Helsinki-NLP/opus-mt-ig-es,ig-es,60006,15.873,5.730814,14.4337,2.5186,22129.3338,translation,ig,es,5.0,Gold Standard,success,,22.2
Helsinki-NLP/opus-mt-es-ig,es-ig,60006,15.873,5.069264,12.2946,2.4253,5023.8515,translation,es,ig,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-chk-es,chk-es,60011,15.873,5.506527,14.0775,2.5565,17288.6284,translation,chk,es,5.0,Gold Standard,success,,22.2
Helsinki-NLP/opus-mt-tc-big-gmq-he,tcbig-gmq-he,60013,15.873,4.911839,13.9572,2.8415,15905.1362,translation,tcbig,he,4.5,Gold Standard,success,,29.2
Helsinki-NLP/opus-mt-tc-big-gmq-he,tc-big-gmq-he,60013,15.873,4.911839,13.9572,2.8415,15905.1362,translation,tc,he,4.0,High Quality,success,,26.5
Helsinki-NLP/opus-mt-de-ig,de-ig,60025,15.873,5.23651,12.3555,2.3595,5240.6375,translation,de,ig,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-sk-en,sk-en,60025,15.873,6.421217,16.7378,2.6066,109290.6298,translation,sk,en,0.5,Experimental,success,,22.3
Helsinki-NLP/opus-mt-ig-de,ig-de,60025,15.873,5.635216,14.0178,2.4875,16587.3203,translation,ig,de,5.0,Gold Standard,success,,25.7
Helsinki-NLP/opus-mt-en-sk,en-sk,60025,15.873,3.84113,15.4564,4.0239,44960.1958,translation,en,sk,5.0,Gold Standard,success,,18.3
Helsinki-NLP/opus-mt-tw-es,tw-es,60033,15.873,5.316738,13.2576,2.4936,9793.6285,translation,tw,es,5.0,Gold Standard,success,,25.9
Helsinki-NLP/opus-mt-es-tw,es-tw,60033,15.873,4.941979,11.8944,2.4068,3806.7674,translation,es,tw,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-hil-de,hil-de,60041,15.874,4.717126,13.1445,2.7865,9054.9616,translation,hil,de,5.0,Gold Standard,success,,23.6
Helsinki-NLP/opus-mt-de-hil,de-hil,60041,15.874,5.232555,12.3374,2.3578,5175.2284,translation,de,hil,4.5,Gold Standard,success,,23.3
Helsinki-NLP/opus-mt-fr-pl,fr-pl,60050,15.874,5.581767,15.7792,2.8269,56237.58,translation,fr,pl,2.5,Fair,success,,25.0
Helsinki-NLP/opus-mt-pl-fr,pl-fr,60050,15.874,6.166963,16.1009,2.6108,70284.4625,translation,pl,fr,2.8333333333333335,Fair,success,,22.7
Helsinki-NLP/opus-mt-srn-es,srn-es,60052,15.874,4.904162,13.2085,2.6933,9465.6307,translation,srn,es,5.0,Gold Standard,success,,24.8
Helsinki-NLP/opus-mt-es-srn,es-srn,60052,15.874,5.51564,12.8715,2.3336,7494.1221,translation,es,srn,5.0,Gold Standard,success,,24.0
Helsinki-NLP/opus-mt-fr-ilo,fr-ilo,60057,15.874,5.864887,14.9254,2.5449,31116.8632,translation,fr,ilo,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-fr-war,fr-war,60058,15.874,4.916286,11.9246,2.4255,3887.333,translation,fr,war,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-war-fr,war-fr,60058,15.874,5.136927,13.5931,2.6462,12357.4368,translation,war,fr,5.0,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-fi-fr,fi-fr,60065,15.874,6.116005,14.8963,2.4356,30496.1705,translation,fi,fr,4.333333333333333,High Quality,success,,22.4
Helsinki-NLP/opus-mt-bg-fi,bg-fi,60069,15.874,6.016203,14.6936,2.4423,26497.4217,translation,bg,fi,4.5,Gold Standard,success,,22.4
Helsinki-NLP/opus-mt-fi-bg,fi-bg,60069,15.874,5.529544,13.9624,2.5251,15962.5823,translation,fi,bg,4.333333333333333,High Quality,success,,22.3
Helsinki-NLP/opus-mt-pag-es,pag-es,60074,15.874,4.768534,12.2489,2.5687,4867.3249,translation,pag,es,5.0,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-es-pag,es-pag,60074,15.874,5.175385,12.2051,2.3583,4721.6791,translation,es,pag,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-loz-sv,loz-sv,60081,15.875,5.795488,14.0411,2.4228,16857.0383,translation,loz,sv,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-en-map,en-map,60088,15.875,3.429071,13.8873,4.0499,15153.1172,translation,en,map,5.0,Gold Standard,success,,18.0
Helsinki-NLP/opus-mt-en-pqe,en-pqe,60089,15.875,3.909672,15.1772,3.882,37051.1923,translation,en,pqe,5.0,Gold Standard,success,,21.4
Helsinki-NLP/opus-mt-pqe-en,pqe-en,60111,15.875,12.90637,30.095,2.3318,1146840639.871,translation,pqe,en,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-sq-es,sq-es,60116,15.875,5.064923,12.9645,2.5597,7992.7141,translation,sq,es,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-sv-umb,sv-umb,60123,15.876,5.410349,13.053,2.4126,8498.6248,translation,sv,umb,5.0,Gold Standard,success,,23.9
Helsinki-NLP/opus-mt-fr-tl,fr-tl,60124,15.876,5.00121,12.6271,2.5248,6326.1007,translation,fr,tl,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-kqn-en,kqn-en,60142,15.876,5.464909,11.8239,2.1636,3625.3771,translation,kqn,en,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-en-kqn,en-kqn,60142,15.876,4.281794,16.4321,3.8377,88421.6424,translation,en,kqn,5.0,Gold Standard,success,,20.8
Helsinki-NLP/opus-mt-tc-big-itc-bat,tc-big-itc-bat,60149,15.876,5.719315,15.7963,2.7619,56907.4841,translation,tc,bat,5.0,Gold Standard,success,,29.7
Helsinki-NLP/opus-mt-tc-big-itc-bat,tcbig-itc-bat,60149,15.876,5.719315,15.7963,2.7619,56907.4841,translation,tcbig,bat,5.0,Gold Standard,success,,27.6
Helsinki-NLP/opus-mt-fr-st,fr-st,60161,15.877,5.156676,13.0231,2.5255,8323.9757,translation,fr,st,5.0,Gold Standard,success,,23.6
Helsinki-NLP/opus-mt-st-fr,st-fr,60161,15.877,5.470003,13.6701,2.4991,13034.9053,translation,st,fr,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-ee-es,ee-es,60163,15.877,5.397855,13.5808,2.516,12252.2309,translation,ee,es,5.0,Gold Standard,success,,22.7
Helsinki-NLP/opus-mt-es-ee,es-ee,60163,15.877,5.31589,12.9162,2.4297,7729.812,translation,es,ee,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-swc-fr,swc-fr,60172,15.877,5.535635,13.4903,2.437,11507.6076,translation,swc,fr,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-fr-swc,fr-swc,60172,15.877,5.342183,13.4807,2.5234,11431.2498,translation,fr,swc,5.0,Gold Standard,success,,22.1
Helsinki-NLP/opus-mt-gaa-es,gaa-es,60173,15.877,5.554475,13.5429,2.4382,11934.7573,translation,gaa,es,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-es-gaa,es-gaa,60173,15.877,5.727623,13.5741,2.3699,12195.5843,translation,es,gaa,5.0,Gold Standard,success,,23.1
Helsinki-NLP/opus-mt-en-poz,en-poz,60175,15.877,3.047062,12.3652,4.0581,5275.7441,translation,en,poz,5.0,Gold Standard,success,,19.1
Helsinki-NLP/opus-mt-pap-de,pap-de,60181,15.877,4.975368,12.9869,2.6102,8118.073,translation,pap,de,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-de-pap,de-pap,60181,15.877,5.198651,12.0772,2.3231,4321.224,translation,de,pap,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-tw-fr,tw-fr,60184,15.877,6.060297,15.0275,2.4797,33399.633,translation,tw,fr,5.0,Gold Standard,success,,22.4
Helsinki-NLP/opus-mt-fr-tw,fr-tw,60184,15.877,6.810905,16.5875,2.4354,98474.0036,translation,fr,tw,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-sv-lua,sv-lua,60188,15.877,4.957115,11.8349,2.3874,3652.9723,translation,sv,lua,5.0,Gold Standard,success,,25.6
Helsinki-NLP/opus-mt-lua-sv,lua-sv,60188,15.877,5.672795,13.0253,2.2961,8337.0718,translation,lua,sv,5.0,Gold Standard,success,,26.9
Helsinki-NLP/opus-mt-de-ilo,de-ilo,60194,15.877,5.744158,13.5489,2.3587,11984.7731,translation,de,ilo,4.666666666666667,Gold Standard,success,,25.4
Helsinki-NLP/opus-mt-ilo-de,ilo-de,60194,15.877,5.015863,13.4259,2.6767,11005.2108,translation,ilo,de,4.5,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-es-st,es-st,60207,15.878,4.998742,12.1412,2.4289,4517.1686,translation,es,st,5.0,Gold Standard,success,,23.7
Helsinki-NLP/opus-mt-st-es,st-es,60207,15.878,6.496546,16.251,2.5015,77989.5159,translation,st,es,5.0,Gold Standard,success,,24.3
Helsinki-NLP/opus-mt-fi-ty,fi-ty,60215,15.878,6.182717,13.373,2.163,10609.0354,translation,fi,ty,5.0,Gold Standard,success,,27.4
Helsinki-NLP/opus-mt-ty-fi,ty-fi,60215,15.878,5.407798,14.1653,2.6194,18373.2842,translation,ty,fi,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-af-es,af-es,60216,15.878,5.203505,13.5217,2.5986,11760.9209,translation,af,es,5.0,Gold Standard,success,,21.7
Helsinki-NLP/opus-mt-es-af,es-af,60216,15.878,5.435368,13.569,2.4964,12152.5466,translation,es,af,5.0,Gold Standard,success,,25.3
Helsinki-NLP/opus-mt-ee-fr,ee-fr,60218,15.878,5.648972,14.2188,2.5171,19067.2931,translation,ee,fr,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-fr-ee,fr-ee,60218,15.878,5.647776,14.197,2.5137,18780.7709,translation,fr,ee,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-fr-gaa,fr-gaa,60229,15.878,5.391688,12.9402,2.4,7859.3209,translation,fr,gaa,5.0,Gold Standard,success,,31.9
Helsinki-NLP/opus-mt-gaa-fr,gaa-fr,60229,15.878,5.527661,13.4768,2.4381,11400.1569,translation,gaa,fr,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-tc-big-he-gmq,tcbig-he-gmq,60233,15.878,5.87041,14.645,2.4947,25620.3253,translation,tcbig,gmq,3.3333333333333335,Good,success,,29.6
Helsinki-NLP/opus-mt-tc-big-he-gmq,tc-big-he-gmq,60233,15.878,5.87041,14.645,2.4947,25620.3253,translation,tc,gmq,3.1666666666666665,Good,success,,36.0
Helsinki-NLP/opus-mt-fr-tn,fr-tn,60234,15.878,5.249036,13.2093,2.5165,9471.1125,translation,fr,tn,5.0,Gold Standard,success,,22.0
Helsinki-NLP/opus-mt-tn-fr,tn-fr,60234,15.878,5.275272,13.0643,2.4765,8565.4715,translation,tn,fr,5.0,Gold Standard,success,,22.3
Helsinki-NLP/opus-mt-ts-fr,ts-fr,60236,15.878,6.492976,16.005,2.465,65765.3411,translation,ts,fr,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-fr-ts,fr-ts,60236,15.878,5.345021,13.4192,2.5106,10954.3411,translation,fr,ts,5.0,Gold Standard,success,,23.2
Helsinki-NLP/opus-mt-en-lu,en-lu,60241,15.878,4.071208,15.5435,3.8179,47760.3869,translation,en,lu,5.0,Gold Standard,success,,20.9
Helsinki-NLP/opus-mt-lu-en,lu-en,60241,15.878,5.887838,12.2066,2.0732,4726.7611,translation,lu,en,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-fr-nso,fr-nso,60246,15.879,5.447171,13.4053,2.461,10848.8938,translation,fr,nso,5.0,Gold Standard,success,,22.2
Helsinki-NLP/opus-mt-nso-fr,nso-fr,60246,15.879,5.337508,13.4178,2.5139,10943.9573,translation,nso,fr,5.0,Gold Standard,success,,26.3
Helsinki-NLP/opus-mt-is-fi,is-fi,60259,15.879,5.483369,14.0956,2.5706,17506.6838,translation,is,fi,3.6666666666666665,Good,success,,23.4
Helsinki-NLP/opus-mt-fi-is,fi-is,60259,15.879,5.217147,13.0108,2.4939,8253.6942,translation,fi,is,2.5,Fair,success,,26.4
Helsinki-NLP/opus-mt-fr-pag,fr-pag,60260,15.879,4.919003,11.885,2.4161,3782.0913,translation,fr,pag,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-tn-es,tn-es,60267,15.879,5.076056,12.6035,2.4829,6223.5483,translation,tn,es,5.0,Gold Standard,success,,22.9
Helsinki-NLP/opus-mt-es-tn,es-tn,60267,15.879,5.020418,12.2212,2.4343,4774.6865,translation,es,tn,5.0,Gold Standard,success,,23.0
Helsinki-NLP/opus-mt-tc-big-he-en,tcbig-he-en,60269,15.879,4.930213,12.5451,2.5445,5976.458,translation,tcbig,en,1.6666666666666667,Basic,success,,28.3
Helsinki-NLP/opus-mt-tc-big-he-en,tc-big-he-en,60269,15.879,4.930213,12.5451,2.5445,5976.458,translation,tc,en,0.5,Experimental,success,,28.0
Helsinki-NLP/opus-mt-sv-kwy,sv-kwy,60295,15.88,5.425391,13.3968,2.4693,10785.2844,translation,sv,kwy,5.0,Gold Standard,success,,24.0
Helsinki-NLP/opus-mt-kwy-sv,kwy-sv,60295,15.88,6.528807,14.8968,2.2817,30506.6287,translation,kwy,sv,5.0,Gold Standard,success,,24.3
Helsinki-NLP/opus-mt-fi-to,fi-to,60324,15.88,5.769782,12.0967,2.0966,4379.9216,translation,fi,to,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-tc-base-ro-uk,tc-base-ro-uk,60327,15.881,4.869546,14.3996,2.9571,21612.8378,translation,tc,uk,3.5,Good,success,,20.4
Helsinki-NLP/opus-mt-fi-mg,fi-mg,60329,15.881,5.596758,12.6324,2.2571,6349.5348,translation,fi,mg,5.0,Gold Standard,success,,23.7
Helsinki-NLP/opus-mt-es-swc,es-swc,60332,15.881,5.106154,12.4633,2.4408,5646.9795,translation,es,swc,5.0,Gold Standard,success,,22.2
Helsinki-NLP/opus-mt-swc-es,swc-es,60332,15.881,5.202777,12.6195,2.4255,6292.6641,translation,swc,es,5.0,Gold Standard,success,,25.8
Helsinki-NLP/opus-mt-is-es,is-es,60335,15.881,4.962053,12.2946,2.4777,5024.044,translation,is,es,4.5,Gold Standard,success,,22.7
Helsinki-NLP/opus-mt-es-is,es-is,60335,15.881,4.866978,12.3344,2.5343,5164.6119,translation,es,is,4.5,Gold Standard,success,,56.6
Helsinki-NLP/opus-mt-nso-es,nso-es,60344,15.881,5.35143,13.6953,2.5592,13264.2339,translation,nso,es,5.0,Gold Standard,success,,22.4
Helsinki-NLP/opus-mt-es-nso,es-nso,60344,15.881,5.167239,12.8118,2.4794,7189.8852,translation,es,nso,5.0,Gold Standard,success,,22.3
Helsinki-NLP/opus-mt-ee-de,ee-de,60346,15.881,5.403695,13.6142,2.5194,12539.9699,translation,ee,de,5.0,Gold Standard,success,,23.1
Helsinki-NLP/opus-mt-tl-de,tl-de,60346,15.881,4.843666,12.766,2.6356,6965.5202,translation,tl,de,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-de-ee,de-ee,60346,15.881,5.463957,12.7944,2.3416,7103.9331,translation,de,ee,5.0,Gold Standard,success,,22.8
Helsinki-NLP/opus-mt-de-tl,de-tl,60346,15.881,5.391311,12.7188,2.3591,6741.1611,translation,de,tl,5.0,Gold Standard,success,,24.9
Helsinki-NLP/opus-mt-ln-es,ln-es,60350,15.881,5.61453,13.6285,2.4274,12664.7646,translation,ln,es,5.0,Gold Standard,success,,25.0
Helsinki-NLP/opus-mt-es-ln,es-ln,60350,15.881,5.050769,12.1053,2.3967,4406.2467,translation,es,ln,5.0,Gold Standard,success,,23.5
Helsinki-NLP/opus-mt-ts-es,ts-es,60354,15.881,5.165841,12.7684,2.4717,6977.2564,translation,ts,es,5.0,Gold Standard,success,,23.5
Helsinki-NLP/opus-mt-tc-base-uk-ro,tc-base-uk-ro,60357,15.881,5.379815,12.7994,2.3792,7128.5875,translation,tc,ro,5.0,Gold Standard,success,,23.7
Helsinki-NLP/opus-mt-en-rw,en-rw,60384,15.882,3.727993,14.7576,3.9586,27700.8946,translation,en,rw,5.0,Gold Standard,success,,20.0
Helsinki-NLP/opus-mt-rw-en,rw-en,60384,15.882,5.721279,14.0702,2.4593,17200.7315,translation,rw,en,5.0,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-tc-bible-big-poz-deu_eng_fra_por_spa,tc-bible-big-poz-deu_eng_fra_por_spa,60414,15.883,5.696735,14.7307,2.5858,27187.8572,translation,tc,deu_eng_fra_por_spa,0.3333333333333333,Experimental,success,,31.5
Helsinki-NLP/opus-mt-tc-bible-big-poz-deu_eng_fra_por_spa,tcbig-bible_poz-deu_eng_fra_por_spa,60414,15.883,5.696735,14.7307,2.5858,27187.8572,translation,tcbig,deu_eng_fra_por_spa,0.3333333333333333,Experimental,success,,31.0
Helsinki-NLP/opus-mt-gaa-de,gaa-de,60424,15.883,5.348678,13.0962,2.4485,8757.0035,translation,gaa,de,5.0,Gold Standard,success,,22.1
Helsinki-NLP/opus-mt-de-gaa,de-gaa,60424,15.883,5.473817,12.2928,2.2457,5017.7295,translation,de,gaa,5.0,Gold Standard,success,,24.7
Helsinki-NLP/opus-mt-tc-big-bg-en,tcbig-bg-en,60427,15.883,6.350387,15.1946,2.3927,37499.2891,translation,tcbig,en,0.5,Experimental,success,,33.0
Helsinki-NLP/opus-mt-tc-big-en-bg,tc-big-en-bg,60427,15.883,3.275154,13.3754,4.0839,10626.496,translation,tc,bg,5.0,Gold Standard,success,,22.4
Helsinki-NLP/opus-mt-tc-big-bg-en,tc-big-bg-en,60427,15.883,6.350387,15.1946,2.3927,37499.2891,translation,tc,en,0.5,Experimental,success,,28.8
Helsinki-NLP/opus-mt-tc-big-en-bg,tcbig-en-bg,60427,15.883,3.275154,13.3754,4.0839,10626.496,translation,tcbig,bg,5.0,Gold Standard,success,,23.1
Helsinki-NLP/opus-mt-pl-de,pl-de,60431,15.883,6.20854,16.213,2.6114,75964.5272,translation,pl,de,1.3333333333333333,Basic,success,,25.1
Helsinki-NLP/opus-mt-de-pl,de-pl,60431,15.883,6.137054,16.1996,2.6396,75262.0089,translation,de,pl,1.0,Basic,success,,21.7
Helsinki-NLP/opus-mt-de-nso,de-nso,60441,15.883,5.426982,12.7154,2.343,6725.3993,translation,de,nso,5.0,Gold Standard,success,,24.5
Helsinki-NLP/opus-mt-nso-de,nso-de,60441,15.883,5.218902,13.3217,2.5526,10238.2524,translation,nso,de,5.0,Gold Standard,success,,25.2
Helsinki-NLP/opus-mt-lg-en,lg-en,60447,15.883,5.457285,12.6652,2.3208,6495.4021,translation,lg,en,5.0,Gold Standard,success,,23.8
Helsinki-NLP/opus-mt-en-lg,en-lg,60447,15.883,3.700811,14.2569,3.8524,19576.8943,translation,en,lg,5.0,Gold Standard,success,,20.2
Helsinki-NLP/opus-mt-tum-en,tum-en,60463,15.884,5.580639,11.9298,2.1377,3901.4944,translation,tum,en,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-it-is,it-is,60482,15.884,4.995422,12.9125,2.5849,7709.8346,translation,it,is,4.833333333333333,Gold Standard,success,,22.7
Helsinki-NLP/opus-mt-is-it,is-it,60482,15.884,5.077872,12.5967,2.4807,6194.0897,translation,is,it,4.5,Gold Standard,success,,24.4
Helsinki-NLP/opus-mt-bcl-fr,bcl-fr,60484,15.884,5.493262,13.6473,2.4844,12830.2149,translation,bcl,fr,5.0,Gold Standard,success,,22.2
Helsinki-NLP/opus-mt-fr-bcl,fr-bcl,60484,15.884,4.854455,11.6365,2.3971,3183.7421,translation,fr,bcl,5.0,Gold Standard,success,,24.3
Helsinki-NLP/opus-mt-en-tll,en-tll,60493,15.884,3.985662,15.2985,3.8384,40300.7254,translation,en,tll,5.0,Gold Standard,success,,18.7
Helsinki-NLP/opus-mt-tll-en,tll-en,60493,15.884,5.557182,12.0989,2.1772,4386.7845,translation,tll,en,5.0,Gold Standard,success,,24.3
Helsinki-NLP/opus-mt-sv-ny,sv-ny,60497,15.885,5.430494,13.6673,2.5168,13009.4047,translation,sv,ny,5.0,Gold Standard,success,,22.5
Helsinki-NLP/opus-mt-tc-big-gmq-ar,tcbig-gmq-ar,60537,15.886,4.42714,12.696,2.8678,6635.4764,translation,tcbig,ar,4.5,Gold Standard,success,,27.3
Helsinki-NLP/opus-mt-tc-big-gmq-ar,tc-big-gmq-ar,60537,15.886,4.42714,12.696,2.8678,6635.4764,translation,tc,ar,4.0,High Quality,success,,26.9
Helsinki-NLP/opus-mt-tc-big-ar-gmq,tc-big-ar-gmq,60575,15.886,6.115297,15.3095,2.5035,40609.1461,translation,tc,gmq,4.0,High Quality,success,,32.5
Helsinki-NLP/opus-mt-tc-big-ar-gmq,tcbig-ar-gmq,60575,15.886,6.115297,15.3095,2.5035,40609.1461,translation,tcbig,gmq,4.166666666666667,High Quality,success,,28.5
Helsinki-NLP/opus-mt-fr-loz,fr-loz,60584,15.887,5.06565,12.0811,2.3849,4332.7704,translation,fr,loz,5.0,Gold Standard,success,,24.9
Helsinki-NLP/opus-mt-loz-fr,loz-fr,60584,15.887,5.247786,12.6771,2.4157,6549.1892,translation,loz,fr,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-de-ln,de-ln,60592,15.887,5.18301,11.8055,2.2777,3579.2929,translation,de,ln,5.0,Gold Standard,success,,22.9
Helsinki-NLP/opus-mt-ln-de,ln-de,60592,15.887,5.107465,12.4021,2.4282,5412.6736,translation,ln,de,5.0,Gold Standard,success,,24.1
Helsinki-NLP/opus-mt-sv-bem,sv-bem,60613,15.887,5.048937,12.3961,2.4552,5389.9813,translation,sv,bem,5.0,Gold Standard,success,,23.7
Helsinki-NLP/opus-mt-bem-sv,bem-sv,60613,15.887,5.599475,13.0927,2.3382,8735.6556,translation,bem,sv,5.0,Gold Standard,success,,23.8
Helsinki-NLP/opus-mt-sv-fi,sv-fi,60614,15.887,5.680991,14.744,2.5953,27439.4767,translation,sv,fi,1.5,Basic,success,,22.6
Helsinki-NLP/opus-mt-af-fi,af-fi,60657,15.888,5.251681,14.1972,2.7034,18784.1953,translation,af,fi,4.5,Gold Standard,success,,21.8
Helsinki-NLP/opus-mt-fi-af,fi-af,60657,15.888,6.159405,14.7302,2.3915,27178.785,translation,fi,af,3.0,Good,success,,23.8
Helsinki-NLP/opus-mt-tc-base-tr-uk,tc-base-tr-uk,60660,15.888,5.270739,14.4319,2.7381,22102.5822,translation,tc,uk,3.6666666666666665,Good,success,,20.2
Helsinki-NLP/opus-mt-tc-base-uk-tr,tc-base-uk-tr,60668,15.889,7.416183,17.5483,2.3662,191668.9951,translation,tc,tr,4.833333333333333,Gold Standard,success,,21.9
Helsinki-NLP/opus-mt-fi-sq,fi-sq,60676,15.889,5.253983,12.4602,2.3716,5634.9795,translation,fi,sq,5.0,Gold Standard,success,,22.4
Helsinki-NLP/opus-mt-tc-base-hu-uk,tc-base-hu-uk,60700,15.889,5.302159,14.2583,2.6891,19596.0201,translation,tc,uk,5.0,Gold Standard,success,,20.3
Helsinki-NLP/opus-mt-tc-base-uk-hu,tc-base-uk-hu,60700,15.889,5.246165,12.4027,2.3641,5414.7449,translation,tc,hu,5.0,Gold Standard,success,,24.6
Helsinki-NLP/opus-mt-tc-big-fa-itc,tcbig-fa-itc,60708,15.89,5.344317,14.4659,2.7068,22629.887,translation,tcbig,itc,4.666666666666667,Gold Standard,success,,27.6
Helsinki-NLP/opus-mt-tc-big-fa-itc,tc-big-fa-itc,60708,15.89,5.344317,14.4659,2.7068,22629.887,translation,tc,itc,4.666666666666667,Gold Standard,success,,26.7
Helsinki-NLP/opus-mt-ja-en,ja-en,60716,15.89,5.45093,13.8399,2.539,14662.89,translation,ja,en,3.5,Good,success,,20.8
Helsinki-NLP/opus-mt-kwy-fr,kwy-fr,60718,15.89,6.449737,14.4468,2.2399,22331.1953,translation,kwy,fr,5.0,Gold Standard,success,,23.7
Helsinki-NLP/opus-mt-fr-kwy,fr-kwy,60718,15.89,5.842119,14.1083,2.4149,17660.8795,translation,fr,kwy,5.0,Gold Standard,success,,23.2
Helsinki-NLP/opus-mt-tc-bible-big-pqw-fra_ita_por_spa,tc-bible-big-pqw-fra_ita_por_spa,60729,15.89,5.66743,14.2426,2.5131,19384.3428,translation,tc,fra_ita_por_spa,4.833333333333333,Gold Standard,success,,31.1
Helsinki-NLP/opus-mt-tc-bible-big-pqw-fra_ita_por_spa,tcbig-bible_pqw-fra_ita_por_spa,60729,15.89,5.66743,14.2426,2.5131,19384.3428,translation,tcbig,fra_ita_por_spa,4.833333333333333,Gold Standard,success,,32.1
